game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT03/1810798,0,0,0,0,0,0,1,1.0,2.14,1,1.0,7.0,5,0.8,3.0,1,0.0,7.0,3,0.67,4.57,2,1.0,4.67,2,0.0,4.33,6,0.67,1.67,0
ESPORTSTMNT03/1820871,11,0.64,2.62,8,0.62,2.97,3,0.0,1.53,5,0.8,2.0,2,0.5,6.6,1,1.0,0.5,3,0.67,7.57,2,0.0,5.67,0,0,0,7,0.57,3.83,1
ESPORTSTMNT03/1820872,0,0,0,1,0.0,5.67,0,0,0,1,1.0,11.0,4,0.25,5.9,4,1.0,3.25,1,1.0,1.0,0,0,0,2,1.0,1.25,4,0.25,3.4,0
ESPORTSTMNT02/1736109,8,0.75,4.11,8,0.88,4.0,2,0.5,8.0,9,1.0,5.18,0,0,0,1,1.0,8.0,5,0.6,7.17,5,0.8,8.0,7,0.86,6.14,4,0.75,5.67,0
ESPORTSTMNT05/1860928,2,0.5,5.0,1,0.0,22.0,3,0.33,5.38,2,0.5,3.67,2,0.5,2.0,4,0.25,4.5,0,0,0,1,0.0,2.0,4,0.0,5.18,4,0.5,1.58,0
ESPORTSTMNT05/1870991,3,0.33,6.0,3,0.33,5.17,2,0.5,3.0,3,0.67,5.33,3,0.33,1.86,0,0,0,4,0.5,5.56,7,0.71,11.17,0,0,0,11,0.27,2.85,0
ESPORTSTMNT02/1736117,2,1.0,25.0,1,1.0,1.33,5,0.4,3.33,4,0.75,13.8,5,0.4,2.65,4,0.25,4.0,1,0.0,12.0,0,0,0,1,1.0,0.83,3,0.33,1.93,0
ESPORTSTMNT03/1810825,2,0.5,5.0,2,0.0,2.4,2,0.5,2.67,1,1.0,14.0,1,1.0,9.0,2,0.5,5.5,4,0.75,4.92,1,1.0,12.0,6,0.5,8.86,6,0.83,3.38,1
ESPORTSTMNT03/1810826,12,0.58,2.47,0,0,0,3,1.0,4.33,6,0.67,4.21,16,0.56,3.83,3,0.33,2.67,5,0.6,3.92,2,1.0,4.25,13,0.77,3.72,5,0.4,1.61,0
ESPORTSTMNT02/1736130,3,0.67,6.0,6,0.67,5.75,6,0.5,23.0,8,0.88,5.18,3,0.67,7.67,9,0.78,4.35,4,0.75,3.38,8,0.88,9.22,5,0.6,5.45,6,1.0,3.69,0
ESPORTSTMNT03/1820893,0,0,0,3,0.67,4.8,5,0.6,3.25,4,0.5,9.6,3,0.33,7.0,1,1.0,8.0,5,0.6,3.31,0,0,0,4,0.5,4.92,0,0,0,0
ESPORTSTMNT03/1810861,0,0,0,6,0.33,4.44,0,0,0,0,0,0,2,0.5,4.0,8,0.75,3.89,9,0.56,2.61,7,0.71,3.11,15,0.6,5.3,8,0.88,4.96,1
ESPORTSTMNT03/1820913,2,1.0,5.83,0,0,0,2,0.5,3.25,0,0,0,0,0,0,1,1.0,3.0,4,0.25,3.1,0,0,0,0,0,0,4,0.5,6.12,1
ESPORTSTMNT03/1820921,6,0.5,1.78,2,0.5,4.4,4,1.0,1.37,10,0.9,4.87,6,0.83,1.44,2,0.0,1.71,13,0.38,4.34,0,0,0,0,0,0,2,0.0,3.0,0
ESPORTSTMNT03/1820923,3,0.67,3.09,9,0.89,2.22,0,0,0,0,0,0,2,0.5,4.1,6,0.33,5.36,3,0.0,4.1,14,0.43,8.95,6,0.33,5.64,10,0.3,2.76,1
ESPORTSTMNT03/1810888,1,1.0,0.83,2,1.0,6.0,3,0.67,10.25,7,0.43,9.12,7,0.71,3.25,7,0.29,1.43,9,0.78,4.08,6,0.33,4.73,5,0.6,11.5,17,0.59,3.78,0
ESPORTSTMNT03/1820936,7,0.57,2.17,0,0,0,8,0.62,2.89,11,0.91,4.77,7,0.86,1.72,1,0.0,6.67,5,0.4,3.72,14,0.64,5.52,7,0.57,3.76,3,0.33,2.5,1
ESPORTSTMNT03/1820937,15,0.53,4.5,12,0.5,3.27,1,0.0,17.0,7,0.29,6.58,5,0.6,4.31,1,1.0,1.0,5,1.0,2.05,0,0,0,16,0.31,7.78,4,0.25,2.64,0
ESPORTSTMNT03/1820938,13,0.62,2.69,11,0.45,3.76,2,1.0,15.5,6,0.67,7.89,1,0.0,20.0,2,0.5,2.67,1,1.0,13.0,0,0,0,8,0.5,9.11,6,0.5,3.41,1
ESPORTSTMNT03/1820945,13,0.77,3.05,5,0.2,8.56,0,0,0,1,1.0,4.5,3,0.33,3.2,11,0.45,2.28,13,0.54,3.74,4,0.75,2.73,29,0.55,6.21,11,0.27,3.0,0
ESPORTSTMNT03/1820946,2,0.5,2.11,14,0.64,4.81,15,0.6,5.6,1,0.0,10.0,0,0,0,0,0,0,1,1.0,6.67,0,0,0,3,1.0,1.82,8,0.75,1.71,1
ESPORTSTMNT03/1820949,4,0.5,2.24,6,0.67,5.14,15,0.67,2.58,2,1.0,5.5,4,0.5,3.16,7,0.29,5.44,22,0.59,5.73,15,0.4,9.9,0,0,0,12,0.33,2.76,1
ESPORTSTMNT03/1820955,2,1.0,5.2,1,1.0,1.0,1,1.0,3.0,1,1.0,0.5,9,0.67,1.74,7,0.43,1.64,14,0.43,4.15,1,1.0,3.8,8,0.62,3.6,4,0.25,3.24,0
ESPORTSTMNT02/1736216,8,0.62,2.5,8,0.38,4.27,1,0.0,6.0,9,0.67,3.95,1,0.0,7.0,0,0,0,3,1.0,5.71,3,0.33,9.0,1,0.0,5.0,4,0.5,1.88,1
ESPORTSTMNT02/1736240,6,0.33,8.5,1,0.0,0.56,0,0,0,3,1.0,18.0,1,1.0,7.0,9,0.56,2.5,9,0.33,3.82,1,0.0,11.0,10,0.6,3.62,9,0.56,3.17,0
7363-9962,6,1.0,3.69,6,0.5,4.62,1,1.0,0.71,4,1.0,2.5,3,0.67,10.5,3,0.33,1.57,0,0,0,4,0.5,1.64,0,0,0,4,0.25,1.0,0
ESPORTSTMNT02/1736247,1,0.0,2.5,1,0.0,3.0,1,1.0,1.0,0,0,0,1,1.0,0.0,8,0.12,2.62,10,0.5,4.78,4,0.25,1.27,0,0,0,12,0.42,2.29,1
7363-9963,1,0.0,0.83,3,0.67,2.29,0,0,0,6,0.83,5.9,4,0.75,12.67,2,0.0,1.14,5,0.6,2.36,0,0,0,1,1.0,0.5,0,0,0,0
ESPORTSTMNT02/1736266,3,1.0,3.88,13,0.46,3.72,8,0.5,2.32,5,0.6,8.57,13,0.54,2.67,4,0.75,1.91,4,0.25,2.43,0,0,0,0,0,0,15,0.47,2.22,1
7364-9964,0,0,0,9,0.67,3.32,7,0.43,2.32,2,1.0,4.33,5,0.6,2.19,2,0.5,5.25,3,0.33,5.5,0,0,0,0,0,0,3,0.33,3.88,1
ESPORTSTMNT02/1736270,4,0.5,2.78,2,0.0,2.75,3,0.33,2.88,1,0.0,2.5,2,0.5,0.56,4,0.75,3.6,11,0.45,4.95,9,0.78,3.2,13,0.62,3.53,13,0.38,2.49,0
7364-9965,4,0.5,5.0,6,0.5,2.29,2,0.5,3.33,3,0.67,3.75,6,0.5,2.08,0,0,0,6,0.17,3.29,1,1.0,7.0,1,0.0,5.25,4,0.25,4.15,1
ESPORTSTMNT05/1860932,2,0.0,1.64,3,0.33,4.0,1,1.0,2.25,1,0.0,0.75,2,0.5,1.0,1,0.0,6.0,4,0.25,2.59,0,0,0,1,1.0,1.0,4,0.25,1.67,1
ESPORTSTMNT02/1736293,6,0.17,3.43,3,0.67,3.5,4,0.5,10.75,2,0.5,4.75,2,1.0,8.0,0,0,0,0,0,0,2,1.0,6.5,12,0.33,3.96,10,0.3,4.48,0
ESPORTSTMNT05/1860937,2,0.5,7.0,1,1.0,11.0,2,1.0,2.43,1,1.0,14.0,0,0,0,2,0.5,3.2,3,0.33,3.1,6,0.33,9.0,1,1.0,16.0,2,0.5,7.0,0
ESPORTSTMNT05/1860941,3,0.67,5.6,5,0.2,2.6,3,0.0,3.27,4,0.25,3.17,5,0.2,2.33,0,0,0,4,0.25,3.27,1,0.0,13.0,3,0.33,2.73,0,0,0,1
ESPORTSTMNT02/1736298,4,0.0,4.14,4,0.75,4.56,2,1.0,2.67,0,0,0,11,0.36,4.08,7,0.29,3.41,0,0,0,5,0.6,13.5,8,0.25,6.62,4,0.25,3.07,1
ESPORTSTMNT05/1871006,4,0.5,8.0,4,0.5,3.15,3,1.0,4.43,8,0.62,2.96,11,0.45,3.14,2,0.0,3.17,2,0.5,23.0,3,1.0,3.3,2,1.0,8.75,1,1.0,15.0,1
ESPORTSTMNT05/1860947,3,0.33,3.17,1,0.0,10.0,2,1.0,2.33,2,0.0,2.67,3,0.0,3.83,0,0,0,2,0.5,1.67,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT03/1811018,3,0.67,4.33,3,1.0,9.25,1,1.0,1.5,9,0.44,9.7,7,0.43,4.12,2,0.5,4.5,2,0.5,7.75,1,1.0,14.0,2,1.0,23.0,0,0,0,0
ESPORTSTMNT02/1736315,5,0.0,3.8,5,0.6,4.91,5,0.4,11.8,1,0.0,3.25,12,0.33,3.81,8,0.25,3.79,1,0.0,3.5,6,0.5,10.29,9,0.22,6.87,5,0.2,2.8,1
ESPORTSTMNT05/1871009,3,0.67,2.6,5,0.4,3.06,1,0.0,10.0,9,0.56,2.73,12,0.42,2.76,3,0.67,5.0,2,0.5,4.67,0,0,0,3,0.67,9.0,2,0.5,13.67,1
ESPORTSTMNT05/1860948,2,0.0,4.5,2,0.0,2.14,3,1.0,3.9,3,0.33,4.22,3,0.67,3.36,2,1.0,3.17,1,1.0,0.62,1,1.0,1.0,2,1.0,2.38,0,0,0,0
ESPORTSTMNT03/1811040,0,0,0,0,0,0,0,0,0,7,0.43,5.47,0,0,0,1,1.0,11.0,4,0.0,6.8,2,1.0,23.0,0,0,0,2,0.5,6.0,1
ESPORTSTMNT03/1811045,0,0,0,3,0.67,7.5,2,1.0,5.33,0,0,0,3,0.67,3.42,4,0.75,5.56,5,0.6,4.6,4,0.75,13.75,2,1.0,6.29,8,0.75,3.33,1
ESPORTSTMNT03/1811065,0,0,0,5,0.0,4.9,4,0.5,15.0,1,0.0,10.0,1,0.0,7.5,1,0.0,7.0,1,0.0,3.0,0,0,0,8,0.38,4.7,1,0.0,2.4,0
ESPORTSTMNT03/1821124,5,0.4,16.5,0,0,0,1,1.0,17.0,5,0.6,7.0,2,1.0,3.5,0,0,0,0,0,0,3,0.33,3.0,5,0.2,7.43,3,0.33,4.38,0
ESPORTSTMNT03/1811095,0,0,0,2,0.0,11.0,1,0.0,13.0,2,0.5,11.33,4,0.5,7.5,0,0,0,2,0.5,2.38,1,0.0,2.67,1,1.0,2.0,0,0,0,0
ESPORTSTMNT03/1821136,3,0.33,2.36,15,0.6,4.58,1,1.0,15.0,2,0.0,6.2,4,0.5,2.83,1,0.0,11.0,6,1.0,1.72,3,0.67,2.21,6,0.67,2.33,5,0.4,2.91,0
ESPORTSTMNT03/1821137,0,0,0,2,1.0,2.88,5,0.4,2.57,0,0,0,0,0,0,6,0.5,20.5,0,0,0,0,0,0,8,0.38,11.5,2,0.0,8.0,1
ESPORTSTMNT03/1821161,2,1.0,2.11,15,0.67,3.29,4,0.75,0.52,8,0.5,4.05,9,0.67,2.39,2,1.0,0.67,7,0.57,3.89,11,0.64,2.56,5,0.8,4.5,7,0.71,3.18,1
ESPORTSTMNT03/1821163,7,0.43,2.7,2,0.0,20.0,3,0.0,8.25,9,0.33,9.45,3,0.0,10.75,2,0.0,0.56,1,1.0,2.0,0,0,0,3,0.33,12.0,1,1.0,1.33,0
ESPORTSTMNT03/1821173,3,0.67,2.0,16,0.62,4.86,2,0.5,4.33,8,0.5,5.0,10,0.6,2.38,3,0.67,1.33,3,1.0,1.74,16,0.62,2.36,6,0.67,4.87,8,0.62,3.31,1
ESPORTSTMNT03/1821184,14,0.79,3.11,8,0.5,3.77,1,0.0,0.67,1,1.0,1.25,3,0.33,1.92,2,0.5,2.56,16,0.62,3.29,0,0,0,16,0.56,6.83,0,0,0,0
ESPORTSTMNT02/1736425,1,1.0,4.0,5,0.4,11.2,5,0.6,5.89,18,0.61,2.98,0,0,0,3,1.0,4.33,8,0.62,3.14,6,0.83,5.88,1,1.0,0.0,5,0.6,4.62,1
ESPORTSTMNT02/1736440,3,0.67,23.0,1,1.0,10.0,1,1.0,7.67,2,0.5,18.0,0,0,0,1,0.0,6.0,0,0,0,3,0.33,4.4,0,0,0,3,0.33,4.89,1
ESPORTSTMNT02/1736483,0,0,0,1,1.0,5.0,2,1.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3.86,2,0.0,3.86,1,0.0,2.0,1
ESPORTSTMNT02/1736496,3,0.33,2.12,9,0.67,5.21,2,0.0,10.0,0,0,0,1,0.0,1.0,3,0.0,3.11,6,0.67,3.23,6,0.5,6.11,1,1.0,0.0,0,0,0,0
ESPORTSTMNT02/1736497,0,0,0,3,0.33,6.0,0,0,0,4,0.25,7.33,3,0.33,13.33,1,0.0,3.0,2,0.5,1.89,0,0,0,2,0.0,5.0,1,0.0,10.5,1
7365-9966,7,0.57,2.09,4,0.75,1.88,11,0.45,4.04,10,0.4,3.46,2,0.5,3.0,7,0.71,5.17,0,0,0,0,0,0,12,0.33,13.8,5,0.4,4.18,1
ESPORTSTMNT02/1736517,2,0.5,7.67,2,0.0,4.8,0,0,0,4,0.5,3.64,3,0.33,5.0,0,0,0,3,0.33,3.56,0,0,0,1,1.0,0.83,0,0,0,0
ESPORTSTMNT02/1736518,2,0.5,3.25,6,0.5,3.36,6,0.67,3.6,2,1.0,2.57,6,0.5,1.95,10,0.7,3.83,7,0.86,4.39,7,0.71,9.88,7,0.14,3.31,4,0.75,2.27,0
ESPORTSTMNT02/1736526,3,0.67,2.33,1,0.0,2.29,1,0.0,1.12,0,0,0,1,0.0,2.0,0,0,0,1,0.0,1.33,1,0.0,1.6,6,0.17,3.33,2,0.0,2.4,1
7365-9967,4,0.25,2.4,3,0.67,1.62,1,0.0,2.0,3,0.67,1.57,11,0.45,1.74,8,0.62,5.57,9,0.56,4.87,0,0,0,13,0.31,15.7,3,0.67,3.44,1
ESPORTSTMNT06/1690052,3,0.33,2.62,3,0.0,5.0,0,0,0,2,0.5,4.0,3,0.33,6.71,2,0.0,12.5,5,0.4,6.2,3,0.67,4.71,5,0.6,4.1,7,0.57,2.42,1
ESPORTSTMNT02/1736531,2,0.0,3.2,4,0.5,4.7,0,0,0,6,0.5,2.19,1,0.0,1.75,0,0,0,3,0.33,4.22,3,0.67,9.4,10,0.5,4.04,2,1.0,3.86,1
7366-9968,5,0.8,2.41,1,1.0,0.33,4,1.0,4.0,3,0.67,5.86,12,0.5,4.05,6,0.5,2.04,4,0.5,5.4,0,0,0,10,0.4,2.74,0,0,0,0
ESPORTSTMNT02/1736533,11,0.73,3.36,8,0.88,3.74,5,0.4,5.25,3,0.67,11.33,5,0.4,2.93,3,0.67,4.33,4,0.5,3.33,7,0.71,3.76,1,1.0,3.33,2,1.0,2.43,1
ESPORTSTMNT06/1690058,3,0.0,15.33,3,0.33,2.42,3,0.67,2.07,0,0,0,5,0.6,3.62,1,1.0,6.0,6,0.5,5.28,3,0.33,4.0,7,0.43,5.35,5,0.6,3.71,0
ESPORTSTMNT02/1736541,1,1.0,2.0,2,0.5,3.38,1,0.0,1.33,2,0.5,4.8,1,1.0,2.25,0,0,0,5,0.6,3.6,1,1.0,1.33,3,0.67,8.0,4,0.25,2.23,1
7366-9969,6,0.83,3.12,2,1.0,5.67,5,1.0,5.29,12,0.42,5.62,7,0.43,2.68,2,0.0,1.43,5,0.6,3.5,0,0,0,0,0,0,5,0.4,1.42,0
ESPORTSTMNT06/1690059,0,0,0,3,0.33,2.29,4,0.5,3.73,3,0.33,3.0,4,0.25,4.46,10,0.4,7.31,6,0.33,7.55,1,1.0,2.5,1,1.0,3.33,6,0.67,3.94,1
ESPORTSTMNT02/1736546,2,0.5,1.42,2,1.0,7.5,3,0.33,6.25,0,0,0,0,0,0,5,0.6,2.05,0,0,0,5,0.6,3.12,4,1.0,5.5,0,0,0,0
ESPORTSTMNT03/1811260,2,1.0,1.0,0,0,0,1,1.0,4.67,0,0,0,0,0,0,3,0.0,9.0,6,0.17,4.09,0,0,0,2,0.0,2.0,7,0.43,1.97,0
ESPORTSTMNT03/1811284,0,0,0,1,1.0,2.0,3,0.67,3.33,0,0,0,1,0.0,3.6,2,0.5,4.67,3,0.0,2.67,2,0.0,8.67,2,0.5,1.38,8,0.5,1.94,1
ESPORTSTMNT03/1811316,7,0.43,2.76,3,0.67,2.62,4,0.5,3.7,0,0,0,0,0,0,3,0.33,3.29,4,1.0,9.4,1,0.0,17.0,10,0.5,10.9,9,0.67,3.72,1
ESPORTSTMNT03/1811324,0,0,0,2,0.5,2.57,1,1.0,1.17,8,0.75,7.0,5,0.6,2.22,0,0,0,0,0,0,0,0,0,3,0.33,1.9,1,0.0,13.0,0
ESPORTSTMNT03/1821370,2,1.0,2.0,0,0,0,2,1.0,1.5,4,0.75,4.4,8,0.62,2.07,6,0.67,4.73,1,0.0,1.0,0,0,0,10,0.3,8.75,3,0.33,3.17,1
ESPORTSTMNT03/1811351,0,0,0,7,0.29,3.93,0,0,0,4,0.5,1.92,4,0.5,2.62,1,1.0,7.0,1,1.0,3.0,2,1.0,2.38,9,0.78,7.07,6,0.67,2.64,1
ESPORTSTMNT03/1811352,8,0.38,2.62,4,0.5,2.73,5,0.4,3.54,4,0.75,4.3,5,0.8,4.69,3,0.33,3.88,5,0.8,8.29,0,0,0,11,0.45,9.08,10,0.6,3.74,1
ESPORTSTMNT03/1811372,2,1.0,2.67,6,0.67,8.62,0,0,0,12,0.42,9.69,11,0.55,4.06,2,1.0,3.0,4,0.75,4.0,4,0.75,7.0,1,0.0,5.0,5,0.4,3.0,1
ESPORTSTMNT03/1821386,0,0,0,1,1.0,14.0,6,0.5,12.0,5,0.6,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT03/1811374,2,1.0,3.25,1,0.0,4.0,3,0.67,3.62,0,0,0,6,0.33,2.26,3,0.33,1.6,0,0,0,3,0.0,31.0,0,0,0,9,0.33,7.2,1
ESPORTSTMNT03/1821403,0,0,0,1,0.0,5.0,3,0.67,4.12,0,0,0,0,0,0,3,0.0,3.88,1,0.0,11.0,0,0,0,3,0.67,3.2,3,0.33,3.22,1
ESPORTSTMNT03/1811385,3,0.67,2.6,7,0.57,9.88,2,1.0,3.25,13,0.38,9.13,12,0.5,4.31,2,0.5,4.8,5,0.2,3.75,2,0.5,8.33,2,0.0,3.67,6,0.33,2.56,0
ESPORTSTMNT03/1811394,8,0.12,4.08,1,0.0,5.5,1,0.0,4.0,1,0.0,7.0,10,0.3,6.72,4,0.0,4.27,2,0.0,2.89,3,0.0,4.14,4,0.75,1.65,1,0.0,7.0,0
ESPORTSTMNT03/1821416,8,0.5,2.11,2,1.0,6.0,2,1.0,2.38,2,1.0,2.25,1,1.0,1.6,16,0.56,5.0,7,0.43,5.4,16,0.38,10.38,30,0.57,6.03,6,0.83,4.82,0
ESPORTSTMNT03/1811404,7,0.57,5.42,1,0.0,7.0,4,0.75,35.0,3,0.67,6.25,7,0.29,2.08,4,0.25,2.25,1,1.0,6.0,12,0.67,9.81,8,0.5,7.58,11,0.36,7.42,1
ESPORTSTMNT03/1811413,9,0.56,2.33,3,1.0,6.43,2,1.0,2.62,12,0.83,4.37,3,0.67,4.29,1,0.0,2.43,14,0.57,3.38,2,0.5,5.67,0,0,0,21,0.52,4.03,0
ESPORTSTMNT03/1811417,5,0.4,3.5,15,0.6,3.43,0,0,0,31,0.58,5.73,6,0.67,4.29,1,1.0,1.0,2,1.0,2.5,3,1.0,3.22,4,0.75,2.83,1,1.0,0.67,0
ESPORTSTMNT03/1811427,0,0,0,3,0.67,3.62,9,0.56,2.9,13,0.85,4.57,2,1.0,0.82,8,0.25,6.62,4,0.0,21.0,6,0.33,4.28,1,1.0,0.5,7,0.71,4.19,1
ESPORTSTMNT03/1811429,12,0.33,2.71,16,0.62,3.85,17,0.41,8.92,1,0.0,5.5,13,0.31,3.1,3,1.0,5.5,0,0,0,0,0,0,14,0.79,4.52,6,1.0,3.63,1
ESPORTSTMNT02/1760114,3,0.67,3.56,2,0.5,3.6,0,0,0,1,1.0,1.0,1,1.0,18.0,0,0,0,1,0.0,0.25,1,0.0,2.0,0,0,0,0,0,0,1
ESPORTSTMNT02/1770074,1,1.0,2.5,8,0.25,4.13,8,0.5,16.83,5,0.4,10.6,2,0.5,1.54,5,0.6,3.09,1,0.0,1.25,0,0,0,2,1.0,5.67,11,0.73,2.1,1
ESPORTSTMNT02/1770110,2,0.5,4.75,1,1.0,8.0,1,1.0,11.0,2,0.5,11.0,1,0.0,4.67,1,1.0,13.0,3,0.33,5.57,3,0.67,24.5,3,0.67,2.91,3,0.33,1.92,0
ESPORTSTMNT02/1770115,5,0.6,2.08,3,0.33,3.88,4,0.5,3.3,3,0.67,4.0,15,0.47,2.41,2,0.5,1.4,9,0.22,3.53,0,0,0,2,0.5,7.33,1,1.0,2.33,1
ESPORTSTMNT02/1770116,1,0.0,3.25,1,0.0,4.33,4,0.75,13.0,3,0.33,12.75,0,0,0,4,0.25,2.88,7,0.86,7.11,2,1.0,17.0,0,0,0,6,0.83,3.25,0
7367-9970,4,0.5,1.82,5,0.4,3.29,1,1.0,15.0,5,0.6,3.29,4,0.5,2.0,3,0.67,1.8,5,0.6,1.71,3,0.33,3.8,13,0.38,2.53,13,0.46,2.87,1
ESPORTSTMNT02/1770132,3,0.33,4.25,10,0.2,3.89,3,0.0,8.0,3,0.0,14.25,1,0.0,19.0,2,0.5,15.0,5,0.2,3.36,0,0,0,3,0.33,1.43,15,0.47,2.56,0
ESPORTSTMNT02/1770133,4,0.25,1.56,9,0.44,5.0,5,0.6,3.5,5,0.4,2.31,5,0.6,2.6,0,0,0,3,0.67,1.9,1,1.0,0.2,2,1.0,1.0,2,0.0,1.62,0
ESPORTSTMNT02/1770134,3,1.0,12.0,2,0.5,5.0,0,0,0,3,0.67,14.5,4,0.5,3.07,0,0,0,3,0.67,6.0,0,0,0,2,0.0,6.0,2,1.0,2.82,0
7367-9971,7,0.29,2.67,6,0.5,2.67,4,0.0,1.75,0,0,0,0,0,0,8,0.12,4.0,3,0.0,3.8,0,0,0,1,0.0,13.0,3,0.33,2.09,0
ESPORTSTMNT06/1680131,2,0.5,4.0,5,0.6,5.42,1,0.0,6.0,8,0.5,3.32,6,0.5,5.21,2,0.5,4.14,0,0,0,2,1.0,17.0,7,0.43,5.0,1,0.0,6.0,0
ESPORTSTMNT02/1770137,7,0.14,2.4,3,1.0,1.5,9,0.44,2.18,1,0.0,14.0,13,0.46,2.4,8,0.0,3.91,5,0.8,2.75,0,0,0,8,0.88,4.67,2,0.0,5.0,0
ESPORTSTMNT02/1770141,4,0.75,1.13,4,0.5,3.33,1,0.0,1.25,3,1.0,0.94,2,0.5,1.67,2,0.5,1.1,9,0.44,8.67,2,0.0,2.5,6,0.5,2.53,3,0.33,2.6,0
ESPORTSTMNT02/1770142,4,1.0,6.0,2,1.0,17.0,1,0.0,7.0,4,0.5,6.0,5,0.6,3.81,3,1.0,3.38,4,0.5,6.0,5,0.8,12.4,4,0.5,16.25,1,1.0,1.43,0
7367-9972,8,0.38,2.71,8,0.38,2.73,5,0.2,2.0,5,0.4,4.0,2,0.5,1.83,5,0.4,3.5,4,0.25,3.38,1,1.0,9.0,14,0.36,2.81,4,0.5,1.82,0
7368-9973,4,1.0,2.58,10,0.3,6.0,6,0.83,4.85,8,0.62,7.54,8,0.62,3.04,6,0.5,3.69,1,0.0,14.0,0,0,0,1,0.0,9.0,1,0.0,2.33,1
ESPORTSTMNT02/1770151,0,0,0,10,0.5,5.47,10,0.8,3.46,7,0.57,2.46,4,0.5,1.76,5,0.8,1.6,6,0.5,2.95,8,0.5,7.25,4,1.0,1.52,3,0.33,1.33,0
ESPORTSTMNT06/1680136,3,0.67,5.83,5,1.0,5.0,2,0.5,22.0,9,0.56,4.09,7,0.57,4.78,4,1.0,4.88,4,0.75,4.9,3,1.0,8.4,8,0.5,4.32,5,0.8,2.22,1
ESPORTSTMNT03/1811476,3,0.67,9.0,2,0.5,5.6,2,1.0,2.57,1,1.0,0.75,18,0.39,4.27,0,0,0,4,0.75,3.58,2,0.0,22.0,5,0.8,3.67,0,0,0,0
ESPORTSTMNT02/1770153,10,0.6,2.33,10,0.4,3.19,1,1.0,2.0,11,0.64,3.55,0,0,0,5,0.8,3.33,12,0.5,4.22,9,0.56,1.96,6,0.5,5.91,14,0.5,2.63,1
7368-9974,4,0.5,26.0,11,0.27,4.74,3,0.33,2.1,2,0.5,3.0,9,0.56,3.1,3,0.0,2.18,6,0.0,7.1,10,0.3,5.47,2,0.0,5.25,2,0.0,3.67,1
ESPORTSTMNT06/1680142,2,0.5,0.44,1,1.0,6.0,4,0.25,3.83,13,0.54,4.46,2,0.0,0.2,5,0.8,6.0,5,0.6,5.75,0,0,0,6,0.83,8.29,4,0.75,5.33,0
ESPORTSTMNT03/1811503,5,0.4,3.6,7,0.29,9.82,0,0,0,0,0,0,1,1.0,1.67,1,0.0,3.5,0,0,0,0,0,0,5,0.4,9.71,0,0,0,1
ESPORTSTMNT02/1770163,2,0.0,3.83,0,0,0,0,0,0,4,0.5,8.33,3,0.67,3.89,0,0,0,2,1.0,2.8,0,0,0,3,0.0,11.25,1,1.0,0.5,1
ESPORTSTMNT06/1690084,2,0.5,1.2,0,0,0,0,0,0,0,0,0,3,0.0,1.73,1,0.0,2.0,0,0,0,0,0,0,0,0,0,4,0.5,1.37,1
ESPORTSTMNT03/1811515,1,1.0,8.0,8,0.25,7.24,0,0,0,2,0.5,3.8,19,0.42,4.47,3,0.67,1.92,1,0.0,4.25,2,0.5,13.0,6,0.33,8.09,1,0.0,14.0,0
ESPORTSTMNT06/1680146,0,0,0,6,0.83,4.36,3,1.0,2.22,1,1.0,1.5,1,1.0,2.6,0,0,0,3,1.0,6.56,4,0.75,2.8,7,0.86,7.44,2,1.0,7.6,1
ESPORTSTMNT02/1770165,4,0.75,5.73,1,1.0,5.0,2,1.0,4.33,7,0.71,4.68,0,0,0,0,0,0,6,0.5,4.82,6,0.67,3.6,5,0.4,7.71,1,1.0,1.5,0
ESPORTSTMNT03/1811528,0,0,0,1,0.0,9.0,2,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,1.95,0
ESPORTSTMNT03/1811531,0,0,0,6,0.33,5.29,0,0,0,0,0,0,1,0.0,3.2,0,0,0,2,0.0,8.0,4,0.25,15.0,0,0,0,2,1.0,4.25,0
ESPORTSTMNT06/1680154,4,0.5,3.25,6,0.67,5.12,4,0.75,2.18,2,0.0,11.67,8,0.5,4.08,1,0.0,3.0,1,1.0,3.0,5,0.6,3.36,8,0.75,7.09,6,0.67,2.43,0
ESPORTSTMNT06/1690108,3,0.33,8.6,2,0.5,3.71,0,0,0,0,0,0,0,0,0,3,0.33,3.8,0,0,0,1,0.0,12.0,2,0.0,12.0,5,0.4,15.75,1
ESPORTSTMNT03/1811556,0,0,0,0,0,0,1,1.0,15.0,7,0.43,7.0,1,0.0,15.0,1,1.0,7.0,9,0.33,6.32,2,0.0,38.0,8,0.25,7.63,3,0.67,1.9,0
